"date","cheveux","age","exp","salaire","sexe","diplome","specialite","note","dispo","embauche","annee","mois","jour","age_Q","exp_Q","note_Q","salaire_Q","age_D","note_D","salaire_D"
2011-10-23,"brun",29,8,45707,"M","licence","detective",71.88,"oui","0","2011",10,23,"[18-30[","[7-9[","[64-76[","[38348-53977[","[28-31[","[71-76[","[41358-53977["
2011-10-24,"blond",23,11,43440,"M","licence","geologie",28.36,"oui","0","2011",10,24,"[18-30[","[9-12[","[9-64[","[38348-53977[","[18-24[","[9-54[","[41358-53977["
2011-10-24,"roux",33,7,35380,"M","licence","geologie",52.59,"non","0","2011",10,24,"[30-35[","[0-7[","[9-64[","[34964-38348[","[31-34[","[9-54[","[34964-36216["
2011-10-24,"blond",35,11,33434,"F","bac","forage",78.1,"non","0","2011",10,24,"[30-35[","[9-12[","[76-87[","[31591-34964[","[34-35[","[76-80[","[32344-33694["
2011-10-24,"brun",41,10,40339,"M","licence","geologie",52.63,"non","0","2011",10,24,"[35-42[","[9-12[","[9-64[","[38348-53977[","[40-43[","[9-54[","[39172-41358["
2011-10-24,"brun",22,8,37201,"M","licence","geologie",52.28,"non","0","2011",10,24,"[18-30[","[7-9[","[9-64[","[34964-38348[","[18-24[","[9-54[","[36216-37615["
2011-10-25,"blond",39,14,27326,"M","licence","geologie",76.07,"non","0","2011",10,25,"[35-42[","[12-23[","[76-87[","[14128-31591[","[37-40[","[76-80[","[14128-28534["
2011-10-25,"roux",31,8,20769,"F","licence","geologie",90.03,"non","0","2011",10,25,"[30-35[","[7-9[","[87-144[","[14128-31591[","[28-31[","[90-98[","[14128-28534["
2011-10-25,"chatain",35,9,34453,"F","master","geologie",46.34,"non","1","2011",10,25,"[30-35[","[7-9[","[9-64[","[31591-34964[","[34-35[","[9-54[","[33694-34964["
2011-10-25,"roux",35,12,41252,"M","bac","geologie",55.72,"non","0","2011",10,25,"[30-35[","[9-12[","[9-64[","[38348-53977[","[34-35[","[54-61[","[39172-41358["
2011-10-25,"blond",36,13,40742,"F","licence","archeologie",61.09,"oui","0","2011",10,25,"[35-42[","[12-23[","[9-64[","[38348-53977[","[35-37[","[61-67[","[39172-41358["
2011-10-25,"blond",53,16,35558,"F","licence","forage",77.62,"oui","1","2011",10,25,"[42-65[","[12-23[","[76-87[","[34964-38348[","[47-65[","[76-80[","[34964-36216["
2011-10-25,"blond",39,9,42600,"M","master","geologie",95.23,"oui","1","2011",10,25,"[35-42[","[7-9[","[87-144[","[38348-53977[","[37-40[","[90-98[","[41358-53977["
2011-10-25,"brun",34,10,35686,"F","licence","geologie",73.99,"non","0","2011",10,25,"[30-35[","[9-12[","[64-76[","[34964-38348[","[31-34[","[71-76[","[34964-36216["
2011-10-25,"chatain",54,7,41204,"M","licence","geologie",58.2,"non","0","2011",10,25,"[42-65[","[0-7[","[9-64[","[38348-53977[","[47-65[","[54-61[","[39172-41358["
2011-10-25,"roux",44,12,34466,"F","licence","detective",92.88,"oui","0","2011",10,25,"[42-65[","[9-12[","[87-144[","[31591-34964[","[43-47[","[90-98[","[33694-34964["
2011-10-25,"brun",37,11,36235,"F","master","forage",97.34,"non","0","2011",10,25,"[35-42[","[9-12[","[87-144[","[34964-38348[","[35-37[","[98-144[","[36216-37615["
2011-10-26,"roux",47,11,32947,"M","licence","geologie",95.37,"non","1","2011",10,26,"[42-65[","[9-12[","[87-144[","[31591-34964[","[43-47[","[90-98[","[32344-33694["
2011-10-26,"brun",28,17,34705,"M","master","geologie",54.5,"oui","0","2011",10,26,"[18-30[","[12-23[","[9-64[","[31591-34964[","[24-28[","[54-61[","[33694-34964["
2011-10-26,"brun",35,10,36788,"M","master","detective",79.63,"oui","0","2011",10,26,"[30-35[","[9-12[","[76-87[","[34964-38348[","[34-35[","[80-85[","[36216-37615["
2011-10-26,"blond",24,12,36070,"M","licence","geologie",69.02,"non","0","2011",10,26,"[18-30[","[9-12[","[64-76[","[34964-38348[","[18-24[","[67-71[","[34964-36216["
2011-10-26,"blond",22,10,30031,"F","licence","forage",111.59,"non","0","2011",10,26,"[18-30[","[9-12[","[87-144[","[14128-31591[","[18-24[","[98-144[","[28534-30754["
2011-10-26,"blond",37,11,37419,"M","bac","geologie",53.9,"non","0","2011",10,26,"[35-42[","[9-12[","[9-64[","[34964-38348[","[35-37[","[54-61[","[36216-37615["
2011-10-26,"chatain",48,11,26927,"M","doctorat","geologie",52.75,"non","1","2011",10,26,"[42-65[","[9-12[","[9-64[","[14128-31591[","[47-65[","[9-54[","[14128-28534["
2011-10-26,"brun",46,10,23648,"M","doctorat","geologie",89.48,"non","0","2011",10,26,"[42-65[","[9-12[","[87-144[","[14128-31591[","[43-47[","[85-90[","[14128-28534["
2011-10-26,"brun",42,13,34213,"M","licence","geologie",54.13,"non","0","2011",10,26,"[35-42[","[12-23[","[9-64[","[31591-34964[","[40-43[","[54-61[","[33694-34964["
2011-10-27,"blond",36,10,40593,"F","bac","geologie",57.85,"non","0","2011",10,27,"[35-42[","[9-12[","[9-64[","[38348-53977[","[35-37[","[54-61[","[39172-41358["
2011-10-27,"brun",33,9,25635,"M","master","geologie",79.9,"non","0","2011",10,27,"[30-35[","[7-9[","[76-87[","[14128-31591[","[31-34[","[80-85[","[14128-28534["
2011-10-27,"blond",39,14,28426,"F","master","archeologie",93.95,"oui","0","2011",10,27,"[35-42[","[12-23[","[87-144[","[14128-31591[","[37-40[","[90-98[","[14128-28534["
2011-10-27,"roux",48,10,27814,"M","licence","geologie",58.19,"non","0","2011",10,27,"[42-65[","[9-12[","[9-64[","[14128-31591[","[47-65[","[54-61[","[14128-28534["
2011-10-27,"brun",46,9,41515,"F","bac","geologie",77.71,"non","0","2011",10,27,"[42-65[","[7-9[","[76-87[","[38348-53977[","[43-47[","[76-80[","[41358-53977["
2011-10-27,"chatain",42,10,29040,"F","master","archeologie",78.14,"non","0","2011",10,27,"[35-42[","[9-12[","[76-87[","[14128-31591[","[40-43[","[76-80[","[28534-30754["
2011-10-27,"blond",38,8,28576,"M","master","geologie",100.09,"non","0","2011",10,27,"[35-42[","[7-9[","[87-144[","[14128-31591[","[37-40[","[98-144[","[28534-30754["
2011-10-27,"blond",31,6,33013,"M","licence","forage",75.21,"oui","0","2011",10,27,"[30-35[","[0-7[","[76-87[","[31591-34964[","[28-31[","[76-80[","[32344-33694["
2011-10-27,"blond",43,8,40838,"M","licence","geologie",73.08,"non","0","2011",10,27,"[42-65[","[7-9[","[64-76[","[38348-53977[","[40-43[","[71-76[","[39172-41358["
2011-10-27,"brun",28,16,34946,"F","licence","detective",71.38,"non","0","2011",10,27,"[18-30[","[12-23[","[64-76[","[31591-34964[","[24-28[","[71-76[","[33694-34964["
2011-10-27,"brun",39,17,36630,"M","licence","forage",62.04,"non","0","2011",10,27,"[35-42[","[12-23[","[9-64[","[34964-38348[","[37-40[","[61-67[","[36216-37615["
2011-10-27,"chatain",18,11,33460,"F","doctorat","detective",88.51,"oui","0","2011",10,27,"[18-30[","[9-12[","[87-144[","[31591-34964[","[18-24[","[85-90[","[32344-33694["
2011-10-28,"blond",27,12,43153,"M","bac","geologie",51.12,"non","0","2011",10,28,"[18-30[","[9-12[","[9-64[","[38348-53977[","[24-28[","[9-54[","[41358-53977["
2011-10-28,"blond",44,8,33356,"M","master","detective",80.75,"oui","0","2011",10,28,"[42-65[","[7-9[","[76-87[","[31591-34964[","[43-47[","[80-85[","[32344-33694["
2011-10-28,"chatain",29,14,30150,"F","doctorat","archeologie",107.4,"oui","0","2011",10,28,"[18-30[","[12-23[","[87-144[","[14128-31591[","[28-31[","[98-144[","[28534-30754["
2011-10-28,"brun",36,8,30119,"M","master","geologie",73.36,"non","1","2011",10,28,"[35-42[","[7-9[","[64-76[","[14128-31591[","[35-37[","[71-76[","[28534-30754["
2011-10-28,"blond",44,7,41112,"M","bac","geologie",57.35,"non","0","2011",10,28,"[42-65[","[0-7[","[9-64[","[38348-53977[","[43-47[","[54-61[","[39172-41358["
2011-10-28,"blond",43,12,25337,"F","master","geologie",85.75,"non","0","2011",10,28,"[42-65[","[9-12[","[76-87[","[14128-31591[","[40-43[","[85-90[","[14128-28534["
2011-10-28,"brun",30,6,35023,"M","master","geologie",67.2,"non","0","2011",10,28,"[18-30[","[0-7[","[64-76[","[34964-38348[","[28-31[","[67-71[","[34964-36216["
2011-10-28,"chatain",57,18,35212,"F","master","detective",79.95,"oui","0","2011",10,28,"[42-65[","[12-23[","[76-87[","[34964-38348[","[47-65[","[80-85[","[34964-36216["
2011-10-28,"roux",35,9,44322,"M","bac","forage",63.7,"non","0","2011",10,28,"[30-35[","[7-9[","[9-64[","[38348-53977[","[34-35[","[61-67[","[41358-53977["
2011-10-28,"chatain",18,16,34279,"M","master","geologie",42.17,"non","0","2011",10,28,"[18-30[","[12-23[","[9-64[","[31591-34964[","[18-24[","[9-54[","[33694-34964["
2011-10-28,"blond",27,14,23841,"M","doctorat","forage",95.18,"oui","1","2011",10,28,"[18-30[","[12-23[","[87-144[","[14128-31591[","[24-28[","[90-98[","[14128-28534["
2011-10-28,"blond",43,14,33166,"M","licence","geologie",86.6,"non","0","2011",10,28,"[42-65[","[12-23[","[76-87[","[31591-34964[","[40-43[","[85-90[","[32344-33694["
2011-10-29,"blond",26,5,39865,"M","master","geologie",64.74,"oui","0","2011",10,29,"[18-30[","[0-7[","[64-76[","[38348-53977[","[24-28[","[61-67[","[39172-41358["
2011-10-29,"brun",30,11,24431,"F","master","geologie",86.66,"non","0","2011",10,29,"[18-30[","[9-12[","[87-144[","[14128-31591[","[28-31[","[85-90[","[14128-28534["
2011-10-29,"blond",33,10,30684,"M","master","geologie",96.41,"non","0","2011",10,29,"[30-35[","[9-12[","[87-144[","[14128-31591[","[31-34[","[90-98[","[28534-30754["
2011-10-29,"brun",38,9,31672,"M","master","geologie",73.09,"non","0","2011",10,29,"[35-42[","[7-9[","[64-76[","[31591-34964[","[37-40[","[71-76[","[30754-32344["
2011-10-29,"roux",45,9,39024,"M","licence","geologie",73.09,"oui","0","2011",10,29,"[42-65[","[7-9[","[64-76[","[38348-53977[","[43-47[","[71-76[","[37615-39172["
2011-10-29,"brun",47,8,42134,"M","licence","geologie",71.27,"oui","0","2011",10,29,"[42-65[","[7-9[","[64-76[","[38348-53977[","[43-47[","[71-76[","[41358-53977["
2011-10-29,"chatain",43,7,29852,"F","master","geologie",108.72,"non","0","2011",10,29,"[42-65[","[0-7[","[87-144[","[14128-31591[","[40-43[","[98-144[","[28534-30754["
2011-10-30,"blond",21,13,37506,"M","licence","geologie",71.07,"non","0","2011",10,30,"[18-30[","[12-23[","[64-76[","[34964-38348[","[18-24[","[71-76[","[36216-37615["
2011-10-30,"chatain",42,14,38635,"M","master","geologie",74.56,"oui","0","2011",10,30,"[35-42[","[12-23[","[64-76[","[38348-53977[","[40-43[","[71-76[","[37615-39172["
2011-10-30,"brun",37,13,37222,"F","bac","archeologie",64.95,"non","0","2011",10,30,"[35-42[","[12-23[","[64-76[","[34964-38348[","[35-37[","[61-67[","[36216-37615["
2011-10-30,"blond",34,11,38205,"M","master","forage",79.91,"oui","0","2011",10,30,"[30-35[","[9-12[","[76-87[","[34964-38348[","[31-34[","[80-85[","[37615-39172["
2011-10-30,"chatain",34,15,31585,"M","doctorat","detective",62.5,"oui","0","2011",10,30,"[30-35[","[12-23[","[9-64[","[14128-31591[","[31-34[","[61-67[","[30754-32344["
2011-10-30,"brun",49,7,34320,"M","licence","geologie",62.78,"non","0","2011",10,30,"[42-65[","[0-7[","[9-64[","[31591-34964[","[47-65[","[61-67[","[33694-34964["
2011-10-30,"blond",41,11,37196,"M","bac","geologie",62.11,"non","0","2011",10,30,"[35-42[","[9-12[","[9-64[","[34964-38348[","[40-43[","[61-67[","[36216-37615["
2011-10-30,"blond",40,3,35638,"F","bac","detective",80.3,"non","0","2011",10,30,"[35-42[","[0-7[","[76-87[","[34964-38348[","[37-40[","[80-85[","[34964-36216["
2011-10-31,"blond",41,13,34803,"M","master","geologie",71.59,"oui","0","2011",10,31,"[35-42[","[12-23[","[64-76[","[31591-34964[","[40-43[","[71-76[","[33694-34964["
2011-10-31,"chatain",59,8,41640,"F","master","detective",82.09,"oui","0","2011",10,31,"[42-65[","[7-9[","[76-87[","[38348-53977[","[47-65[","[80-85[","[41358-53977["
2011-10-31,"blond",22,10,39605,"F","bac","detective",42.99,"non","1","2011",10,31,"[18-30[","[9-12[","[9-64[","[38348-53977[","[18-24[","[9-54[","[39172-41358["
2011-10-31,"chatain",22,14,40441,"F","master","forage",77.04,"oui","0","2011",10,31,"[18-30[","[12-23[","[76-87[","[38348-53977[","[18-24[","[76-80[","[39172-41358["
2011-10-31,"chatain",49,14,36944,"F","doctorat","archeologie",74.42,"oui","0","2011",10,31,"[42-65[","[12-23[","[64-76[","[34964-38348[","[47-65[","[71-76[","[36216-37615["
2011-10-31,"roux",24,8,41806,"M","bac","detective",100.61,"oui","1","2011",10,31,"[18-30[","[7-9[","[87-144[","[38348-53977[","[18-24[","[98-144[","[41358-53977["
2011-11-01,"roux",37,10,34027,"M","licence","geologie",69.11,"non","0","2011",11,1,"[35-42[","[9-12[","[64-76[","[31591-34964[","[35-37[","[67-71[","[33694-34964["
2011-11-01,"chatain",28,9,33382,"F","doctorat","geologie",86.28,"oui","0","2011",11,1,"[18-30[","[7-9[","[76-87[","[31591-34964[","[24-28[","[85-90[","[32344-33694["
2011-11-01,"brun",45,7,42362,"M","licence","geologie",49.07,"oui","0","2011",11,1,"[42-65[","[0-7[","[9-64[","[38348-53977[","[43-47[","[9-54[","[41358-53977["
2011-11-01,"blond",48,12,29528,"F","licence","detective",85.67,"non","0","2011",11,1,"[42-65[","[9-12[","[76-87[","[14128-31591[","[47-65[","[85-90[","[28534-30754["
2011-11-01,"chatain",27,6,38901,"M","master","forage",73.48,"oui","0","2011",11,1,"[18-30[","[0-7[","[64-76[","[38348-53977[","[24-28[","[71-76[","[37615-39172["
2011-11-01,"brun",40,10,33602,"M","licence","geologie",71.69,"non","0","2011",11,1,"[35-42[","[9-12[","[64-76[","[31591-34964[","[37-40[","[71-76[","[32344-33694["
2011-11-01,"chatain",33,12,39541,"F","master","archeologie",64.26,"oui","0","2011",11,1,"[30-35[","[9-12[","[64-76[","[38348-53977[","[31-34[","[61-67[","[39172-41358["
2011-11-01,"chatain",26,11,32339,"F","master","forage",58.8,"non","1","2011",11,1,"[18-30[","[9-12[","[9-64[","[31591-34964[","[24-28[","[54-61[","[30754-32344["
2011-11-01,"blond",41,14,37347,"M","licence","forage",68.63,"oui","0","2011",11,1,"[35-42[","[12-23[","[64-76[","[34964-38348[","[40-43[","[67-71[","[36216-37615["
2011-11-01,"chatain",39,12,45630,"M","licence","geologie",56.68,"non","0","2011",11,1,"[35-42[","[9-12[","[9-64[","[38348-53977[","[37-40[","[54-61[","[41358-53977["
2011-11-01,"chatain",40,10,32857,"F","licence","forage",52.21,"non","1","2011",11,1,"[35-42[","[9-12[","[9-64[","[31591-34964[","[37-40[","[9-54[","[32344-33694["
2011-11-02,"brun",32,12,41936,"F","bac","forage",74.39,"non","0","2011",11,2,"[30-35[","[9-12[","[64-76[","[38348-53977[","[31-34[","[71-76[","[41358-53977["
2011-11-02,"brun",38,9,30589,"F","master","geologie",87.59,"non","0","2011",11,2,"[35-42[","[7-9[","[87-144[","[14128-31591[","[37-40[","[85-90[","[28534-30754["
2011-11-02,"brun",31,10,39563,"M","licence","geologie",68.01,"non","0","2011",11,2,"[30-35[","[9-12[","[64-76[","[38348-53977[","[28-31[","[67-71[","[39172-41358["
2011-11-02,"chatain",28,11,32502,"F","licence","geologie",64.46,"non","0","2011",11,2,"[18-30[","[9-12[","[64-76[","[31591-34964[","[24-28[","[61-67[","[32344-33694["
2011-11-02,"brun",36,10,36306,"M","master","geologie",98.76,"oui","1","2011",11,2,"[35-42[","[9-12[","[87-144[","[34964-38348[","[35-37[","[98-144[","[36216-37615["
2011-11-02,"chatain",28,6,30650,"M","doctorat","forage",76.79,"oui","0","2011",11,2,"[18-30[","[0-7[","[76-87[","[14128-31591[","[24-28[","[76-80[","[28534-30754["
2011-11-02,"chatain",28,6,42737,"M","master","geologie",51.56,"oui","0","2011",11,2,"[18-30[","[0-7[","[9-64[","[38348-53977[","[24-28[","[9-54[","[41358-53977["
2011-11-02,"chatain",44,14,32596,"M","master","geologie",61.89,"non","1","2011",11,2,"[42-65[","[12-23[","[9-64[","[31591-34964[","[43-47[","[61-67[","[32344-33694["
2011-11-02,"brun",35,10,33455,"M","licence","geologie",57.21,"non","0","2011",11,2,"[30-35[","[9-12[","[9-64[","[31591-34964[","[34-35[","[54-61[","[32344-33694["
2011-11-02,"chatain",46,5,41867,"M","licence","forage",61.16,"oui","0","2011",11,2,"[42-65[","[0-7[","[9-64[","[38348-53977[","[43-47[","[61-67[","[41358-53977["
2011-11-02,"brun",39,11,40568,"F","bac","geologie",64.16,"non","0","2011",11,2,"[35-42[","[9-12[","[64-76[","[38348-53977[","[37-40[","[61-67[","[39172-41358["
2011-11-02,"blond",34,11,32256,"M","master","forage",71.76,"oui","0","2011",11,2,"[30-35[","[9-12[","[64-76[","[31591-34964[","[31-34[","[71-76[","[30754-32344["
2011-11-02,"blond",41,13,19330,"F","doctorat","geologie",124.94,"non","0","2011",11,2,"[35-42[","[12-23[","[87-144[","[14128-31591[","[40-43[","[98-144[","[14128-28534["
2011-11-03,"chatain",34,6,34270,"M","doctorat","geologie",62.55,"non","1","2011",11,3,"[30-35[","[0-7[","[9-64[","[31591-34964[","[31-34[","[61-67[","[33694-34964["
2011-11-03,"brun",33,8,34501,"M","master","detective",92.86,"oui","0","2011",11,3,"[30-35[","[7-9[","[87-144[","[31591-34964[","[31-34[","[90-98[","[33694-34964["
2011-11-03,"chatain",23,9,31323,"F","doctorat","forage",92.65,"oui","0","2011",11,3,"[18-30[","[7-9[","[87-144[","[14128-31591[","[18-24[","[90-98[","[30754-32344["
2011-11-03,"brun",46,11,26978,"F","master","geologie",82.41,"non","0","2011",11,3,"[42-65[","[9-12[","[76-87[","[14128-31591[","[43-47[","[80-85[","[14128-28534["
2011-11-03,"blond",25,8,40208,"M","master","archeologie",97.56,"oui","0","2011",11,3,"[18-30[","[7-9[","[87-144[","[38348-53977[","[24-28[","[98-144[","[39172-41358["
2011-11-03,"chatain",34,12,33230,"F","doctorat","geologie",101.93,"oui","0","2011",11,3,"[30-35[","[9-12[","[87-144[","[31591-34964[","[31-34[","[98-144[","[32344-33694["
2011-11-03,"chatain",29,7,34005,"F","master","detective",95.32,"non","0","2011",11,3,"[18-30[","[0-7[","[87-144[","[31591-34964[","[28-31[","[90-98[","[33694-34964["
2011-11-03,"blond",50,5,34637,"M","bac","geologie",58,"non","0","2011",11,3,"[42-65[","[0-7[","[9-64[","[31591-34964[","[47-65[","[54-61[","[33694-34964["
2011-11-03,"brun",27,7,35876,"M","master","geologie",73.41,"oui","0","2011",11,3,"[18-30[","[0-7[","[64-76[","[34964-38348[","[24-28[","[71-76[","[34964-36216["
2011-11-04,"chatain",43,8,46245,"M","licence","geologie",49.39,"non","0","2011",11,4,"[42-65[","[7-9[","[9-64[","[38348-53977[","[40-43[","[9-54[","[41358-53977["
2011-11-04,"chatain",25,7,34586,"F","master","forage",81.01,"non","0","2011",11,4,"[18-30[","[0-7[","[76-87[","[31591-34964[","[24-28[","[80-85[","[33694-34964["
2011-11-04,"chatain",39,12,37099,"F","master","forage",85.84,"non","1","2011",11,4,"[35-42[","[9-12[","[76-87[","[34964-38348[","[37-40[","[85-90[","[36216-37615["
2011-11-04,"blond",26,7,30448,"M","licence","geologie",82.3,"non","0","2011",11,4,"[18-30[","[0-7[","[76-87[","[14128-31591[","[24-28[","[80-85[","[28534-30754["
2011-11-04,"chatain",37,4,34520,"F","master","forage",80.23,"oui","0","2011",11,4,"[35-42[","[0-7[","[76-87[","[31591-34964[","[35-37[","[80-85[","[33694-34964["
2011-11-04,"brun",27,7,37904,"M","licence","geologie",43.87,"non","0","2011",11,4,"[18-30[","[0-7[","[9-64[","[34964-38348[","[24-28[","[9-54[","[37615-39172["
2011-11-04,"chatain",35,9,38462,"F","licence","forage",73.8,"non","0","2011",11,4,"[30-35[","[7-9[","[64-76[","[38348-53977[","[34-35[","[71-76[","[37615-39172["
2011-11-05,"brun",39,11,37845,"M","licence","geologie",59.27,"non","0","2011",11,5,"[35-42[","[9-12[","[9-64[","[34964-38348[","[37-40[","[54-61[","[37615-39172["
2011-11-05,"chatain",28,9,43754,"M","master","detective",60.25,"oui","0","2011",11,5,"[18-30[","[7-9[","[9-64[","[38348-53977[","[24-28[","[54-61[","[41358-53977["
2011-11-05,"chatain",32,8,35148,"F","master","detective",74.48,"non","0","2011",11,5,"[30-35[","[7-9[","[64-76[","[34964-38348[","[31-34[","[71-76[","[34964-36216["
2011-11-05,"blond",21,9,35988,"M","licence","forage",73,"oui","0","2011",11,5,"[18-30[","[7-9[","[64-76[","[34964-38348[","[18-24[","[71-76[","[34964-36216["
2011-11-05,"roux",32,8,33796,"M","bac","geologie",54.27,"non","0","2011",11,5,"[30-35[","[7-9[","[9-64[","[31591-34964[","[31-34[","[54-61[","[33694-34964["
2011-11-05,"chatain",47,9,34230,"M","doctorat","geologie",84.17,"oui","0","2011",11,5,"[42-65[","[7-9[","[76-87[","[31591-34964[","[43-47[","[85-90[","[33694-34964["
2011-11-05,"brun",34,7,29477,"F","licence","detective",61.88,"non","0","2011",11,5,"[30-35[","[0-7[","[9-64[","[14128-31591[","[31-34[","[61-67[","[28534-30754["
2011-11-05,"chatain",45,12,36787,"M","master","geologie",63.88,"non","0","2011",11,5,"[42-65[","[9-12[","[64-76[","[34964-38348[","[43-47[","[61-67[","[36216-37615["
2011-11-05,"brun",22,10,34283,"M","master","detective",85.26,"oui","0","2011",11,5,"[18-30[","[9-12[","[76-87[","[31591-34964[","[18-24[","[85-90[","[33694-34964["
2011-11-05,"blond",37,10,32580,"M","licence","geologie",65.51,"non","0","2011",11,5,"[35-42[","[9-12[","[64-76[","[31591-34964[","[35-37[","[61-67[","[32344-33694["
2011-11-06,"brun",48,14,37235,"M","licence","geologie",74.84,"non","0","2011",11,6,"[42-65[","[12-23[","[64-76[","[34964-38348[","[47-65[","[71-76[","[36216-37615["
2011-11-06,"chatain",59,5,38758,"F","master","forage",83.76,"oui","0","2011",11,6,"[42-65[","[0-7[","[76-87[","[38348-53977[","[47-65[","[80-85[","[37615-39172["
